Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError,measureAttributesUsed,measureNumIterations
pima_diabetes,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,51.0,26.0,0.0,66.23376623376623,33.76623376623377,0.0,0.2585185185185185,0.3736326862553912,0.5102493572572304,82.12470145106055,106.93117067056656,71.96830017538248,4365.433039609255,-4293.464739433872,0.9346532490309413,56.693935579340966,-55.75928233031002,12.010717881469862,0.1559833491099982,1286.829641335675,0.74,37.0,0.48148148148148145,13.0,0.5185185185185185,14.0,0.26,13.0,0.74,0.74,0.74,0.6614814814814814,0.6623376623376623,0.4038191438191438,0.5961808561808563,0.33766233766233766,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6614814814814814,0.013,0.0,0.01,0.0,9974.0,71793.0,9779.0,'Number of leaves: 19\nSize of the tree: 37\n',37.0,19.0,19.0,?,?,?
pima_diabetes,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,61.0,16.0,0.0,79.22077922077922,20.77922077922078,0.0,0.5103338632750399,0.27334630268113635,0.38274778046719793,60.08169072524671,80.21111179231873,71.96830017538248,50.82878305465167,21.139517120730808,0.9346532490309413,0.6601140656448269,0.2745391833861144,29.81317286481061,0.38718406317935855,3194.1866359121996,0.92,46.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.08,4.0,0.7931034482758621,0.92,0.851851851851852,0.8388888888888889,0.7922077922077922,0.31665223665223663,0.6833477633477633,0.2077922077922078,0.7918306738633417,0.7922077922077922,0.7818349122696949,0.8388888888888889,0.006,0.0,0.0,0.0,6725.0,71793.0,9779.0,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0,?,?,?
pima_diabetes,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,53.0,24.0,0.0,68.83116883116882,31.16883116883117,0.0,0.2786885245901639,0.35809448225109547,0.47735098739312937,78.7093943543302,100.03677452349183,71.96830017538248,1144.932944171139,-1072.9646439957567,0.9346532490309413,14.869259015209598,-13.934605766178658,14.81053308639299,0.1923445855375713,1586.802151847801,0.82,41.0,0.5555555555555556,15.0,0.4444444444444444,12.0,0.18,9.0,0.7321428571428571,0.82,0.7735849056603773,0.6907407407407408,0.6883116883116883,0.4238672438672439,0.576132756132756,0.3116883116883117,0.6757884972170686,0.6883116883116883,0.6776525361431022,0.6907407407407409,0.006,0.0,0.0,0.0,9974.0,71793.0,9779.0,'Number of leaves: 19\nSize of the tree: 37\n',37.0,19.0,19.0,?,?,?
pima_diabetes,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,63.0,14.0,0.0,81.81818181818181,18.181818181818183,0.0,0.5792349726775957,0.26981837722713703,0.3753299288025896,59.30625047253485,78.65657859972265,71.96830017538248,50.41373429165151,21.554565883730973,0.9346532490309413,0.6547238219695001,0.2799294270614412,30.76325588536635,0.3995228037060565,3295.9786357448716,0.92,46.0,0.37037037037037035,10.0,0.6296296296296297,17.0,0.08,4.0,0.8214285714285714,0.92,0.8679245283018867,0.8396296296296296,0.8181818181818182,0.26855218855218854,0.7314478114478115,0.18181818181818182,0.8172541743970315,0.8181818181818182,0.8119639794168095,0.8396296296296296,0.005,0.0,0.0,0.0,6725.0,71793.0,9779.0,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0,?,?,?
pima_diabetes,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.5450964946829462,0.2897821401945181,0.3887301394460736,63.69429823668373,81.46481381052678,71.96830017538248,51.09343345060337,20.87486672477911,0.9346532490309413,0.6635510837740698,0.2711021652568716,27.116800368052477,0.35216623854613605,2905.296988586138,0.92,46.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.08,4.0,0.8070175438596491,0.92,0.8598130841121495,0.8351851851851851,0.8051948051948052,0.2926022126022126,0.7073977873977874,0.19480519480519481,0.8045568466621098,0.8051948051948052,0.7970601679092433,0.835185185185185,0.005,0.0,0.01,0.0,8891.0,71793.0,9779.0,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0,?,?,?
pima_diabetes,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.4021250510829588,0.34202379003996736,0.4257948626184169,75.1770460119567,89.2323380279088,71.96830017538248,61.10726366256727,10.861036512815211,0.9346532490309413,0.7936008267865879,0.14105242224435338,19.52565556179513,0.2535799423609757,2091.9808950132324,0.92,46.0,0.5555555555555556,15.0,0.4444444444444444,12.0,0.08,4.0,0.7540983606557377,0.92,0.8288288288288288,0.7440740740740741,0.7532467532467533,0.3888023088023088,0.6111976911976912,0.24675324675324675,0.7526612731530764,0.7532467532467533,0.7339118036792455,0.744074074074074,0.006,0.0,0.0,0.0,5642.0,71793.0,9779.0,'Number of leaves: 7\nSize of the tree: 13\n',13.0,7.0,7.0,?,?,?
pima_diabetes,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,53.0,24.0,0.0,68.83116883116882,31.16883116883117,0.0,0.36928327645051195,0.3557179325577855,0.4637248407434483,78.18702722418762,97.18119069520161,71.96830017538248,2207.831595168289,-2135.8632949929065,0.9346532490309413,28.673137599588166,-27.738484350557226,15.108271552238273,0.19621131886023732,1618.7018839867621,0.66,33.0,0.25925925925925924,7.0,0.7407407407407407,20.0,0.34,17.0,0.825,0.66,0.7333333333333334,0.7118518518518518,0.6883116883116883,0.28757094757094753,0.7124290524290524,0.3116883116883117,0.7252544752544753,0.6883116883116883,0.6953463203463204,0.7118518518518518,0.006,0.0,0.01,0.0,7086.0,71793.0,9779.0,'Number of leaves: 11\nSize of the tree: 21\n',21.0,11.0,11.0,?,?,?
pima_diabetes,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,692.0,76.0,56.0,20.0,0.0,73.6842105263158,26.31578947368421,0.0,0.36877076411960125,0.31960792463576465,0.4499485240242782,70.60395534004361,94.82927023541315,70.45387453942848,3279.5104652437935,-3209.056590704365,0.92702466499248,43.15145349004992,-42.22442882505744,20.97341960055931,0.2759660473757804,2245.075382599755,0.88,44.0,0.5384615384615384,14.0,0.46153846153846156,12.0,0.12,6.0,0.7586206896551724,0.88,0.8148148148148148,0.6996153846153846,0.7368421052631579,0.3953036437246964,0.6046963562753036,0.2631578947368421,0.7271627344222624,0.7368421052631579,0.7226652489810385,0.6996153846153847,0.006,0.0,0.01,0.0,7808.0,71894.0,9678.0,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0,?,?,?
pima_diabetes,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,692.0,76.0,56.0,20.0,0.0,73.6842105263158,26.31578947368421,0.0,0.38110749185667747,0.2976011961616929,0.44478553481276606,65.74249242064153,93.741140209378,70.45387453942848,5413.1798479599665,-5342.725973420538,0.92702466499248,71.22605063105219,-70.29902596605972,23.95883280128024,0.31524780001684527,2564.6454771039516,0.86,43.0,0.5,13.0,0.5,13.0,0.14,7.0,0.7678571428571429,0.86,0.8113207547169812,0.7230769230769231,0.7368421052631579,0.3768421052631579,0.6231578947368421,0.2631578947368421,0.7275375939849624,0.7368421052631579,0.7271274988126593,0.7230769230769232,0.006,0.0,0.01,0.0,9974.0,71894.0,9678.0,'Number of leaves: 19\nSize of the tree: 37\n',37.0,19.0,19.0,?,?,?
pima_diabetes,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,53.0,24.0,0.0,68.83116883116882,31.16883116883117,0.0,0.33810888252148996,0.3149192654755549,0.430493977999566,69.21945431907201,90.21711517985536,71.96830017538248,59.40812718596215,12.56017298942033,0.9346532490309413,0.7715341192982097,0.16311912973273157,21.22537977976477,0.2756542828540879,2274.0895355928205,0.72,36.0,0.37037037037037035,10.0,0.6296296296296297,17.0,0.28,14.0,0.782608695652174,0.72,0.7499999999999999,0.812962962962963,0.6883116883116883,0.3386820586820587,0.6613179413179413,0.3116883116883117,0.7004790440975573,0.6883116883116883,0.69256605463502,0.8129629629629631,0.005,0.0,0.0,0.0,8891.0,71793.0,9779.0,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0,?,?,?
pima_diabetes,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,54.0,23.0,0.0,70.12987012987013,29.87012987012987,0.0,0.39078087375301,0.34664911870754134,0.44122418708234556,76.19369618714481,92.46580751516609,71.96830017538248,63.565409848340636,8.402890327041845,0.9346532490309413,0.825524803225203,0.10912844580573824,16.95946307551606,0.22025276721449427,1817.038748398373,0.68,34.0,0.25925925925925924,7.0,0.7407407407407407,20.0,0.32,16.0,0.8292682926829268,0.68,0.7472527472527474,0.7570370370370371,0.7012987012987013,0.28055796055796056,0.7194420394420394,0.2987012987012987,0.7332910991447577,0.7012987012987013,0.7078635650064223,0.7570370370370372,0.009,0.0,0.01,0.0,7447.0,71793.0,9779.0,'Number of leaves: 12\nSize of the tree: 23\n',23.0,12.0,12.0,?,?,?
pima_diabetes,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.480284191829485,0.29662854533399075,0.40863965371912947,65.1991424293245,85.63718098438088,71.96830017538248,1125.1298656396907,-1053.1615654643083,0.9346532490309413,14.61207617713884,-13.6774229281079,25.363080196613595,0.3293906519040727,2717.4032155838154,0.76,38.0,0.25925925925925924,7.0,0.7407407407407407,20.0,0.24,12.0,0.8444444444444444,0.76,0.8,0.8166666666666667,0.7532467532467533,0.2525060125060125,0.7474939874939874,0.24675324675324675,0.7674963924963925,0.7532467532467533,0.7572088928021131,0.8166666666666668,0.006,0.001,0.01,0.0,9252.0,71793.0,9779.0,'Number of leaves: 17\nSize of the tree: 33\n',33.0,17.0,17.0,?,?,?
pima_diabetes,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.46272493573264784,0.3056456113721164,0.44020901814869684,67.18109926443766,92.25306211733363,71.96830017538248,67.21413535269227,4.754164822690214,0.9346532490309413,0.8729108487362632,0.061742400294678104,24.008094713500256,0.31179343783766567,2572.229921159852,0.8,40.0,0.3333333333333333,9.0,0.6666666666666666,18.0,0.2,10.0,0.8163265306122449,0.8,0.8080808080808082,0.7666666666666667,0.7532467532467533,0.28658008658008655,0.7134199134199134,0.24675324675324675,0.755499602438378,0.7532467532467533,0.754243736061918,0.7666666666666667,0.006,0.0,0.01,0.0,11779.0,71793.0,9779.0,'Number of leaves: 24\nSize of the tree: 47\n',47.0,24.0,24.0,?,?,?
pima_diabetes,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.5758354755784062,0.2843936095448856,0.3804368345793433,62.509895781705595,79.72681495660503,71.96830017538248,1119.3150426036361,-1047.3467424282537,0.9346532490309413,14.536558994852417,-13.601905745821476,28.484492144637606,0.369928469410878,3051.8316366970644,0.84,42.0,0.25925925925925924,7.0,0.7407407407407407,20.0,0.16,8.0,0.8571428571428571,0.84,0.8484848484848485,0.8511111111111112,0.8051948051948052,0.22445406445406443,0.7755459355459355,0.19480519480519481,0.8070500927643784,0.8051948051948052,0.8059818968909879,0.8511111111111112,0.006,0.0,0.0,0.0,7808.0,71793.0,9779.0,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0,?,?,?
pima_diabetes,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,51.0,26.0,0.0,66.23376623376623,33.76623376623377,0.0,0.270939548434086,0.3727189464224885,0.509749412037787,81.92386085616198,106.82639890196776,71.96830017538248,85.89053616861625,-13.92223599323377,0.9346532490309413,1.115461508683328,-0.18080825965238662,11.997653269643008,0.15581367882653258,1285.4298973805467,0.72,36.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.28,14.0,0.75,0.72,0.7346938775510204,0.6466666666666666,0.6623376623376623,0.3867821067821068,0.6132178932178932,0.33766233766233766,0.6683833407971339,0.6623376623376623,0.6649218128809966,0.6466666666666665,0.007,0.0,0.01,0.0,10335.0,71793.0,9779.0,'Number of leaves: 20\nSize of the tree: 39\n',39.0,20.0,20.0,?,?,?
pima_diabetes,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.41974378296910325,0.3131755473218892,0.43973155414445086,68.83618396277694,92.15300165826413,71.96830017538248,3273.041781234354,-3201.0734810589715,0.9346532490309413,42.507036119926674,-41.57238287089574,22.52768326194048,0.2925673150901361,2413.6184746135154,0.82,41.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.18,9.0,0.7884615384615384,0.82,0.803921568627451,0.7685185185185185,0.7402597402597403,0.32766714766714766,0.6723328523328522,0.2597402597402597,0.7364035964035964,0.7402597402597403,0.7378112083994437,0.7685185185185185,0.006,0.0,0.0,0.0,9974.0,71793.0,9779.0,'Number of leaves: 19\nSize of the tree: 37\n',37.0,19.0,19.0,?,?,?
pima_diabetes,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.4095092024539878,0.30308125997366603,0.4449416288604924,66.61745320037411,93.24485876840758,71.96830017538248,67.96218134481607,4.0061188305664075,0.9346532490309413,0.8826257317508581,0.052027517280083216,23.967444382333117,0.31126551145887166,2567.874640185624,0.84,42.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.16,8.0,0.7777777777777778,0.84,0.8076923076923077,0.7625925925925926,0.7402597402597403,0.3447041847041847,0.6552958152958153,0.2597402597402597,0.7337348641696468,0.7402597402597403,0.7348651348651349,0.7625925925925927,0.006,0.0,0.0,0.0,8169.0,71793.0,9779.0,'Number of leaves: 14\nSize of the tree: 27\n',27.0,14.0,14.0,?,?,?
pima_diabetes,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,692.0,76.0,60.0,16.0,0.0,78.94736842105263,21.05263157894737,0.0,0.4950166112956811,0.28490769694492707,0.39638183092649665,62.93839658093177,83.53977789536741,70.45387453942848,1122.8896900988725,-1052.435815559444,0.92702466499248,14.774864343406216,-13.847839678413738,27.235515993251028,0.3583620525427767,2915.3942300958493,0.92,46.0,0.46153846153846156,12.0,0.5384615384615384,14.0,0.08,4.0,0.7931034482758621,0.92,0.851851851851852,0.8026923076923077,0.7894736842105263,0.33101214574898785,0.6689878542510121,0.21052631578947367,0.7878604557370438,0.7894736842105263,0.7781321991848308,0.8026923076923078,0.006,0.0,0.01,0.0,8530.0,71894.0,9678.0,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0,?,?,?
pima_diabetes,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,692.0,76.0,64.0,12.0,0.0,84.21052631578948,15.789473684210526,0.0,0.6492307692307692,0.24505915754900676,0.34666008898119666,54.135534452022306,73.06063138915081,70.45387453942848,44.18542405439266,26.26845048503582,0.92702466499248,0.5813871586104298,0.34563750638205026,34.115568273797365,0.44888905623417585,3651.8614490915525,0.88,44.0,0.23076923076923078,6.0,0.7692307692307693,20.0,0.12,6.0,0.88,0.88,0.88,0.8876923076923077,0.8421052631578947,0.1928744939271255,0.8071255060728745,0.15789473684210525,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8876923076923077,0.01,0.0,0.01,0.0,8169.0,71894.0,9678.0,'Number of leaves: 14\nSize of the tree: 27\n',27.0,14.0,14.0,?,?,?
pima_diabetes,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,66.0,11.0,0.0,85.71428571428571,14.285714285714286,0.0,0.6889460154241644,0.2494744936734053,0.3488831359606048,54.8346519623784,73.11421685275873,71.96830017538248,2183.677730297659,-2111.7094301222764,0.9346532490309413,28.359451042826738,-27.424797793795797,35.067948129776845,0.4554278977893097,3757.183838598018,0.88,44.0,0.18518518518518517,5.0,0.8148148148148148,22.0,0.12,6.0,0.8979591836734694,0.88,0.888888888888889,0.8785185185185185,0.8571428571428571,0.16232804232804232,0.8376719576719577,0.14285714285714285,0.858600583090379,0.8571428571428571,0.8577200577200578,0.8785185185185185,0.012,0.0,0.01,0.0,8169.0,71793.0,9779.0,'Number of leaves: 14\nSize of the tree: 27\n',27.0,14.0,14.0,?,?,?
pima_diabetes,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,51.0,26.0,0.0,66.23376623376623,33.76623376623377,0.0,0.1894736842105263,0.3645686034258879,0.45440516841785455,80.13241029537768,95.22809960774057,71.96830017538248,64.41935320615353,7.54894696922895,0.9346532490309413,0.8366149767032927,0.09803827232764871,12.94807723219355,0.1681568471713448,1387.2584257762257,0.84,42.0,0.6666666666666666,18.0,0.3333333333333333,9.0,0.16,8.0,0.7,0.84,0.7636363636363636,0.7333333333333333,0.6623376623376623,0.48900432900432894,0.510995670995671,0.33766233766233766,0.640183346065699,0.6623376623376623,0.639315230224321,0.7333333333333333,0.008,0.0,0.01,0.0,6364.0,71793.0,9779.0,'Number of leaves: 9\nSize of the tree: 17\n',17.0,9.0,9.0,?,?,?
pima_diabetes,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.37259259259259264,0.3145016743321168,0.45968847957733877,69.12766752084737,96.33530462282836,71.96830017538248,3277.8811037167184,-3205.912803541336,0.9346532490309413,42.569884463853484,-41.63523121482255,21.71558684140669,0.282020608329957,2326.610374358512,0.78,39.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.22,11.0,0.78,0.78,0.78,0.75,0.7142857142857143,0.3416931216931217,0.6583068783068783,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.75,0.01,0.0,0.01,0.0,11418.0,71793.0,9779.0,'Number of leaves: 23\nSize of the tree: 45\n',45.0,23.0,23.0,?,?,?
pima_diabetes,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,54.0,23.0,0.0,70.12987012987013,29.87012987012987,0.0,0.3384385506163617,0.35391918917674015,0.49163928059852247,77.79166228800949,103.03112208631833,71.96830017538248,82.19131725653443,-10.223017081151951,0.9346532490309413,1.0674197046303173,-0.132766455599376,15.292776792430661,0.19860749081078782,1638.4697958138834,0.78,39.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.22,11.0,0.7647058823529411,0.78,0.7722772277227723,0.6862962962962963,0.7012987012987013,0.36574314574314576,0.6342568542568543,0.2987012987012987,0.6988599635658459,0.7012987012987013,0.6999594838190019,0.6862962962962963,0.009,0.0,0.01,0.0,8169.0,71793.0,9779.0,'Number of leaves: 14\nSize of the tree: 27\n',27.0,14.0,14.0,?,?,?
pima_diabetes,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.4131568391496189,0.30342185518458165,0.41587260528042636,66.69231624378833,87.15296530993186,71.96830017538248,58.316558309897125,13.651741865485356,0.9346532490309413,0.7573579001285341,0.17729534890240722,24.4238158445231,0.3171924135652351,2616.77032908627,0.9,45.0,0.5185185185185185,14.0,0.48148148148148145,13.0,0.1,5.0,0.7627118644067796,0.9,0.8256880733944953,0.8092592592592592,0.7532467532467533,0.37176527176527174,0.6282347282347283,0.24675324675324675,0.74851419766674,0.7532467532467533,0.7387584892172047,0.8092592592592591,0.009,0.0,0.01,0.0,8891.0,71793.0,9779.0,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0,?,?,?
pima_diabetes,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.4716504153123872,0.3150054736831715,0.42363292984593554,69.23840293779192,88.77926934887086,71.96830017538248,1130.8674182525333,-1058.899118077151,0.9346532490309413,14.686589847435497,-13.751936598404557,22.604695956855178,0.29356747995915816,2421.8696232586985,0.78,39.0,0.2962962962962963,8.0,0.7037037037037037,19.0,0.22,11.0,0.8297872340425532,0.78,0.8041237113402062,0.7603703703703704,0.7532467532467533,0.26954304954304953,0.7304569504569505,0.24675324675324675,0.7609008013263333,0.7532467532467533,0.7559244878832507,0.7603703703703704,0.012,0.0,0.01,0.0,7447.0,71793.0,9779.0,'Number of leaves: 12\nSize of the tree: 23\n',23.0,12.0,12.0,?,?,?
pima_diabetes,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,691.0,77.0,63.0,14.0,0.0,81.81818181818181,18.181818181818183,0.0,0.5866564417177915,0.2501529231777535,0.35261225648338923,54.983771197792684,73.89571557960956,71.96830017538248,43.48902669473085,28.479273480651628,0.9346532490309413,0.564792554477024,0.36986069455391724,34.06038053837768,0.4423426043945153,3649.2329354915537,0.9,45.0,0.3333333333333333,9.0,0.6666666666666666,18.0,0.1,5.0,0.8333333333333334,0.9,0.8653846153846153,0.8914814814814814,0.8181818181818182,0.25151515151515147,0.7484848484848484,0.18181818181818182,0.8155467720685112,0.8181818181818182,0.8144055944055943,0.8914814814814814,0.037,0.0,0.01,0.0,8169.0,71793.0,9779.0,'Number of leaves: 14\nSize of the tree: 27\n',27.0,14.0,14.0,?,?,?
